AltitudeVariation;VehicleSpeedInstantaneous;VehicleSpeedAverage;VehicleSpeedVariance;VehicleSpeedVariation;LongitudinalAcceleration;EngineLoad;EngineCoolantTemperature;ManifoldAbsolutePressure;EngineRPM;MassAirFlow;IntakeAirTemperature;VerticalAcceleration;FuelConsumptionAverage;roadSurface;traffic;drivingStyle
0,699996948;106,1999969;109,544997;5,878451054;0;1,6881;81,17647552;80;123;2487;25,21999931;44;-0,5427;9,261961937;0;0;0
0,5;106,1999969;109,469997;6,039764625;0;1,765;77,64705658;80;123;2490;25,46999931;43;-0,469;9,249148369;0;0;0
1,599998474;106,1999969;109,394997;6,189637518;0;1,7882;79,21569061;80;122;2491,5;24,71999931;43;-0,4317;9,233805656;0;0;0
1,300003052;106,1999969;109,304997;6,272010295;0;1,7437;80;80;126;2489,5;24,21999931;43;-0,4028;9,217466354;0;0;0
0,599998474;106,1999969;109,214997;6,337908486;0;1,7903;80,39215851;80;126;2500;24,65999985;44;-0,3342;9,2016716;0;0;0
0;106,1999969;109,1249969;6,387332091;0;1,8448;19,2156868;80;127;2497;24,79999924;44;-0,2371;9,186940193;0;0;0
-0,900001526;106,1999969;109,0349969;6,420281111;0;1,9223;19,2156868;80;124;2498,5;33,97000122;43;-0,2476;9,186485291;0;0;0
-1,599998474;105,2999954;108,9599969;6,641086425;-0,900001526;2,0141;0;80;127;2470,5;33,97000122;44;-0,3071;9,186901093;0;0;0
-1,599998474;104,3999939;108,8549969;6,93099366;-0,900001526;2,1362;0;80;127;2451,5;33,54999924;44;-0,2533;9,187894821;0;0;0
-2;103,5;108,7199969;7,270781086;-0,899993896;2,1782;0;80;127;2425;33,24000168;44;-0,2624;9,188800812;0;0;0
-1,699996948;102,5999985;108,5699969;7,742136537;-0,900001526;2,1718;0;80;126;2402,5;32,86000061;44;-0,3128;9,191315651;0;0;0
-2,800003052;101,6999969;108,4049969;8,358788897;-0,900001526;2,23;0;80;125;2381;32,83000183;43;-0,338;9,19533062;0;0;0
-2,700004578;100,7999954;108,2249968;9,133094163;-0,900001526;2,3437;0;80;124;2337,5;32,24000168;43;-0,3246;9,199933052;0;0;0
-2,5;99,8999939;108,0299967;10,07603545;-0,900001526;2,3766;18,8235302;80;125;2385;27,15999985;43;-0,2337;9,198421478;0;0;0
-1,5;99;107,8199968;11,19722069;-0,899993896;2,4543;76,86274719;80;146;2361;27,94000053;48;-0,1787;9,196798325;0;0;0
-1,199996948;100,7999954;107,6099968;11,45989953;1,799995422;2,5643;79,60784149;80;142;2399;27,96999931;48;-0,1034;9,198524475;0;0;0
-0,800003052;102,5999985;107,4149968;11,08807755;1,800003052;2,417;80,78431702;80;144;2426,5;28,69000053;49;-0,095;9,200632095;0;0;0
-0,700004578;103,5;107,2949969;11,15031442;0,900001526;2,3792;81,5686264;79;143;2460,5;28,69000053;50;-0,0488;9,200632095;0;0;0
-1;104,3999939;107,1899968;11,0846452;0,899993896;2,3265;84,70588684;79;143;2475;28,90999985;51;0,0562;9,202348709;0;0;0
-1,700004578;105,2999954;107,0999968;10,9281368;0,900001526;2,2526;86,27451324;79;144;2505;29,11000061;51;0,2239;9,204481125;0;0;0
-1,799995422;106,1999969;107,0249968;10,71648424;0,900001526;2,186;83,13725281;79;146;2513;29,86000061;52;0,3819;9,207017899;0;0;0
-2,5;107,0999985;106,9649968;10,48400966;0,900001526;2,0407;85,09803772;79;145;2513;30,12999916;52;0,2788;9,211443901;0;0;0
0,200000763;0;8,054999824;202,0997973;0;1,2907;32,54901886;51;103;782,5;5,239999771;18;-0,022;13,44066811;2;0;0
0,299999237;0;7,529999824;193,6028056;0;1,3066;32,15686417;51;103;780;5,21999979;18;0,0069;13,44066811;2;0;0
0,399997711;0;7,034999843;185,9840012;0;1,3033;33,33333206;51;103;783;5,190000057;18;0,0291;13,44066811;2;0;0
0,399997711;0;6,524999869;177,1463074;0;1,3179;32,15686417;52;103;779,5;5,190000057;18;0,0496;13,44066811;2;0;0
0,299999237;0;5,969999882;165,4038249;0;1,3192;31,76470566;52;103;788;5,190000057;18;0,0842;13,44066811;2;0;0
0,299999237;0;5,369999882;150,3570451;0;1,2337;78,4313736;52;103;719;4,550000191;18;0,1569;13,44066811;2;0;0
0,099998474;1,799999952;4,754999868;131,3597983;1,799999952;1,1796;92,54901886;52;103;801;5,880000114;18;0,2613;13,50471115;2;0;0
0,099998474;6,299999714;4,199999889;110,5077915;4,499999762;1,0168;72,54901886;52;104;1515;8,68999958;18;0,2919;13,55366421;2;0;0
0,200000763;11,69999981;3,734999911;90,00129318;5,400000095;1,0252;0;52;104;1515;17,23999977;18;0,3801;13,58751106;2;0;0
0,299999237;14,39999962;3,344999917;72,10624301;2,699999809;0,9218;99,21569061;52;103;1067,5;9,43999958;18;0,5045;13,59893322;2;0;0
0,200000763;14,39999962;2,984999911;55,97214111;0;0,8974;74,11764526;52;103;911;11,05000019;18;0,5814;13,62731171;2;0;0
0,100002289;16,19999886;2,699999905;43,2732176;1,799999237;0,9699;5,09803915;52;104;1133;10,43999958;18;0,424;13,64268017;2;0;0
0,299999237;16,19999886;2,474999905;33,95478587;0;1,0556;41,5686264;52;103;861,5;6,829999924;18;0,4174;13,63782692;2;0;0
0,200000763;14,39999962;2,324999905;28,92088765;-1,799999237;1,1465;82,35294342;52;103;889;6,360000134;18;0,4596;13,65179157;2;0;0
-0,5;13,5;2,159999911;23,48176078;-0,899999619;1,1896;82,35294342;52;103;669,5;6,269999981;18;0,4279;13,65916061;2;0;0
-0,5;13,5;2,204999924;24,39404067;0;1,1734;72,94117737;52;103;883;10,57999992;18;0,4489;13,67640305;2;0;0
-0,5;13,5;2,33999993;26,36481192;0;1,1684;96,07843018;52;105;1169,5;15,55000019;18;0,5452;13,73791409;2;0;0
-0,900001526;14,39999962;2,534999927;28,78909145;0,899999619;1,1777;77,2549057;52;112;1482,5;20,19000053;20;0,5302;13,79204845;2;0;0
-1;25,19999886;2,954999908;37,20759913;10,79999924;1,1365;71,37255096;52;117;1742;21,79999924;22;0,5494;13,81419277;2;0;0
-0,600002289;29,69999886;3,449999889;48,9340643;4,5;1,185;65,09803772;52;122;2019;22,57999992;23;0,508;13,82681942;2;0;0
-0,5;32,39999771;3,989999851;62,64090968;2,699998856;1,1219;2,745098114;52;107;778;11,43999958;22;0,5565;13,78209877;2;0;0
-0,899997711;31,5;4,514999851;74,91790136;-0,899997711;1,0562;94,11764526;52;109;1362;18,46999931;21;0,6321;13,76507282;2;0;0
-0,200000763;34,20000076;5,084999863;89,17756331;2,700000763;0,8807;81,5686264;52;119;1506,5;22,54999924;23;0,6537;13,75124264;2;0;0
0,700000763;37,79999924;5,714999851;106,4758677;3,599998474;0,7922;78,8235321;52;128;1648,5;24,46999931;23;0,6843;13,73809147;2;0;0
0,5;41,39999771;6,404999812;127,0214924;3,599998474;0,683;75,29412079;52;133;1818;24,46999931;26;0,6963;13,73809147;2;0;0
0,299999237;44,09999847;7,139999787;149,8600585;2,700000763;0,7976;10,1960783;52;119;1480;25,65999985;29;0,5723;13,76723766;2;0;1
0,700000763;46,79999924;7,919999774;175,0368714;2,700000763;0,8892;15,68627453;52;105;806;15,18999958;28;0,4624;13,733531;2;0;0
1,200000763;45,89999771;8,684999736;197,8273858;-0,900001526;0,9559;100;53;108;1355,5;7,769999981;24;0,5109;13,62155437;2;0;1
1,100002289;46,79999924;9,464999723;220,553148;0,900001526;0,7925;85,49019623;53;121;1468;18,36000061;22;0,5525;13,60536766;2;0;0
0,799999237;49,5;10,28999972;245,5086993;2,700000763;0,9121;84,70588684;53;128;1468;21,77000046;24;0,7126;13,59796715;2;0;0
1,200000763;52,19999695;11,15999967;272,7146277;2,699996948;0,9507;80,78431702;53;132;1553,5;23,82999992;27;0,7487;13,59514427;2;0;0
0,600002289;54;12,05999967;300,8861538;1,800003052;0,9373;36,47058868;53;132;1622;23,96999931;29;0,8462;13,58928108;2;0;0
0,799999237;56,69999695;13,00499962;331,2879211;2,699996948;1,0061;0;53;116;1658;21,32999992;28;0,7831;13,5670042;2;0;0
-0,599998474;55,79999924;13,93499961;358,5826326;-0,899997711;1,062;0;53;108;1633;21,15999985;24;0,7543;13,5462513;2;0;0
-0,5;55,79999924;14,8649996;384,1182255;0;1,0441;65,88235474;53;107;1631;16,61000061;22;0,8192;13,50959015;2;0;0
-1,399997711;54,89999771;15,77999956;406,6877062;-0,900001526;1,0335;65,88235474;53;111;1638,5;18,69000053;22;0,9046;13,48147488;2;0;0
-3;56,69999695;16,72499951;429,939508;1,799999237;1,1027;65,09803772;54;110;1668,5;20,07999992;22;0,7066;13,46638775;2;0;0
-2,5;56,69999695;17,66999946;451,374988;0;1,224;0;54;107;1647;21,11000061;21;0,6985;13,44853497;2;0;0
-2,900001526;54,89999771;18,58499942;468,7243167;-1,799999237;1,2885;0;54;107;1617;20,62999916;21;0,5247;13,50406456;2;0;0
-3;54;19,48499942;483,3043178;-0,899997711;1,2278;0;54;106;1561,5;18,27000046;21;0,5485;13,560812;2;0;0
-3,200000763;53,09999847;20,36999939;495,2248171;-0,900001526;1,5497;55,68627548;54;105;1568;15,48999977;20;0,6639;13,58581543;2;0;0
-4,099998474;53,09999847;21,25499937;505,5523166;0;1,6463;54,11764908;54;105;1570,5;15,30000019;20;0,5487;13,5892992;2;0;0
-2,5;53,09999847;22,13999934;514,2868161;0;1,9762;9,411765099;55;105;1546;19,44000053;20;0,5878;13,58643818;2;0;0
-2,399997711;52,19999695;23,00999929;520,5242719;-0,900001526;1,906;0;55;107;1533;16,02000046;20;0,5116;13,53805161;2;0;0
-1,600002289;51,29999924;23,86499928;524,3717724;-0,899997711;2,1041;63,92156982;55;107;1541;17,12999916;20;0,5501;13,47206783;2;0;0
-0,5;52,19999695;24,73499923;527,5568556;0,899997711;2,1027;18,8235302;55;106;1540;19,69000053;20;0,7299;13,41952896;2;0;0
-1,100002289;52,19999695;25,60499918;529,2024813;0;2,1467;0;55;106;1503,5;19,69000053;20;0,6196;13,41952896;2;0;0
-0,5;51,29999924;26,45999916;528,5373211;-0,899997711;2,2372;40,39215851;55;106;1482;19,04999924;20;0,5936;13,36446285;2;0;0
-0,400001526;50,39999771;27,29999913;525,6670834;-0,900001526;2,352;55,29411697;55;106;1511;16,04999924;20;0,58;13,30171776;2;0;0
-0,100002289;51,29999924;28,15499911;522,0543471;0,900001526;2,3773;4,705882549;56;105;1483,5;14,30000019;20;0,2232;13,25452805;2;0;0
0,200000763;50,39999771;28,99499907;516,2882452;-0,900001526;2,4114;25,09803963;56;105;1483,5;18,36000061;20;-0,0647;13,21411324;2;0;0
-0,299999237;49,5;29,78999908;510,2368145;-0,899997711;2,2946;66,66666412;56;105;1453;13,97000027;20;-0,0047;13,15557003;2;0;0
-0,299999237;49,5;30,61499908;501,0877058;0;2,2356;12,54901981;56;105;1479;16,19000053;19;0,0938;13,10671711;2;0;0
-0,299999237;50,39999771;31,45499904;491,1187568;0,899997711;2,0478;0;56;105;1472;18,32999992;19;0,0465;13,06804562;2;0;0
-0,399997711;48,59999847;32,26499901;478,6639779;-1,799999237;2,061;0;56;105;1425,5;17,71999931;19;-0,0471;13,03629398;2;0;0
0,200000763;47,69999695;33,05999896;464,4146136;-0,900001526;2,1081;0;56;105;1385;17,32999992;19;-0,3032;13,00710964;2;0;0
0,700000763;45,89999771;33,82499892;448,0889956;-1,799999237;2,096;0;56;105;1322;16,65999985;19;-0,2993;12,97396374;2;0;0
0,700000763;43,19999695;34,54499887;429,659437;-2,700000763;2,1171;1,960784316;56;104;1257,5;14,93999958;19;-0,2768;12,94735527;2;0;0
0,5;40,5;35,21999887;409,5707521;-2,699996948;2,149;9,411765099;56;104;1130;8,020000458;19;-0,2088;12,94442654;2;0;0
0,599998474;36,89999771;35,83499883;388,2094059;-3,600002289;2,1982;23,92156982;57;103;804,5;5,659999847;19;-0,176;12,91539383;2;0;0
1,099998474;34,20000076;36,40499885;366,1591021;-2,699996948;2,0761;28,62745094;57;103;776,5;5,46999979;19;-0,4241;12,81517792;2;0;0
1,299999237;32,39999771;36,94499881;343,6713071;-1,800003052;2,1053;0;57;102;1261,5;15,55000019;19;-0,3792;12,81302738;2;0;0
1,299999237;30,59999847;37,45499878;320,9546986;-1,799999237;1,9615;48,62745285;57;103;1239,5;13,68999958;19;-0,4002;12,80334949;2;0;0
1,399997711;31,5;37,97999878;297,4978778;0,900001526;2,0558;69,80392456;57;105;1310;13,82999992;19;-0,3326;12,79154205;2;0;0
0,400001526;33,29999924;38,53499877;273,1070404;1,799999237;1,9441;60;57;104;1360;12,05000019;19;-0,4858;12,77338123;2;0;0
-0,5;33,29999924;39,08999876;248,0897114;0;1,904;1,960784316;57;104;1320,5;16,29999924;19;-0,597;12,77999783;0;0;0
-0,900001526;32,39999771;39,59999872;225,0152386;-0,900001526;1,7387;37,25490189;57;104;1290;14,88000011;19;-0,4601;12,77333832;0;0;0
-0,899997711;32,39999771;40,03499869;206,9067061;0;1,7675;66,27451324;57;105;1353;14,38000011;19;-0,5537;12,77366638;0;0;0
-0,599998474;33,29999924;40,39499868;193,935724;0,900001526;1,7343;63,52941132;57;104;1397;14,38000011;19;-0,5742;12,77366638;0;0;0
-0,599998474;35,09999847;40,73999866;182,8366656;1,799999237;1,6578;60,39215851;57;105;1440;14,47000027;19;-0,42;12,76248074;0;0;0
-1;35,09999847;41,08499864;171,4955224;0;1,5479;74,11764526;57;114;1530,5;15,48999977;19;-0,1066;12,76126766;0;0;0
-0,799999237;37,79999924;41,44499865;161,0506412;2,700000763;1,6382;76,47058868;57;123;1647,5;21,90999985;21;-0,2275;12,77873325;0;0;0
0,299999237;40,5;41,84999866;150,0971074;2,700000763;1,4421;75,6862793;57;126;1647,5;21,62999916;24;-0,1533;12,781353;0;0;0
0,5;43,19999695;42,32999862;137,1224642;2,699996948;1,4275;74,90196228;57;130;1761;23,96999931;26;-0,1188;12,78280354;0;0;0
1,200000763;45;42,85499862;122,8753894;1,800003052;1,4045;73,72549438;57;130;1861;24,57999992;28;0,0069;12,78341103;0;0;0
1,299999237;47,69999695;43,42499857;108,3374922;2,699996948;1,4803;0;57;132;1954,5;25,52000046;30;0,1599;12,78329849;0;0;0
1,399997711;48,59999847;44,00999854;93,26531572;0,900001526;1,3246;89,80392456;57;111;1020,5;16,65999985;26;0,3637;12,75972843;0;0;0
1,399997711;48,59999847;44,57999852;78,43179138;0;1,1192;90,19608307;58;119;1449;21,15999985;26;0,3984;12,75804138;0;0;0
1,5;50,39999771;44,99999851;72,46067281;1,799999237;0,8521;90,19608307;58;132;1515;24,23999977;29;0,4786;12,76416683;0;0;0
2,200000763;53,09999847;45,3899985;69,4504018;2,700000763;0,7291;85,88235474;58;139;1612,5;26,79999924;32;0,5251;12,77533627;0;0;0
2;55,79999924;45,77999852;68,27246949;2,700000763;0,5442;82,74510193;58;145;1684,5;29,52000046;35;0,6076;12,77549171;0;0;0
1;58,5;46,22999852;67,35264033;2,700000763;0,485;79,21569061;58;153;1755,5;32,18999863;38;0,6067;12,77861977;0;0;0
0,799999237;60,29999924;46,6649985;68,06265008;1,799999237;0,4127;78,4313736;58;160;1834,5;34,83000183;41;0,6221;12,78122616;0;0;0
0,399997711;63;47,08499851;71,07383756;2,700000763;0,4161;76,86274719;58;166;1911,5;31,23999977;44;0,6003;12,77598953;0;0;0
0,800003052;65,69999695;47,4899985;76,23243813;2,699996948;0,3699;80;58;155;1986,5;29,52000046;43;0,7117;12,76248932;0;0;0
1,200000763;67,5;47,87999852;82,66942217;1,800003052;0,468;58,03921509;58;131;1751,5;18,40999985;39;0,6415;12,7145443;0;0;0
1,400001526;68,40000153;48,23999856;89,6546446;0,900001526;0,5878;23,13725471;58;106;1743;20,73999977;39;0,7106;12,68174171;0;0;0
1,699996948;67,5;48,5999986;95,71728951;-0,900001526;0,5307;87,45098114;59;131;1618,5;25,57999992;32;0,6759;12,66823292;0;0;0
1,599998474;68,40000153;48,95999864;102,1753254;0,900001526;0,6425;78,03921509;59;140;1651;24,77000046;32;0,7449;12,75401306;0;0;0
1,700000763;70,19999695;49,30499859;109,6957394;1,799995422;0,572;79,60784149;59;137;1688;24,77000046;35;0,6048;12,75401306;0;0;0
1,800003052;72;49,63499864;118,1728254;1,800003052;0,6248;76,47058868;59;136;1727,5;24,36000061;36;0,5194;12,74329185;0;0;0
2,5;72,90000153;49,94999866;126,9228868;0,900001526;0,5741;76,86274719;59;139;1762;25,21999931;36;0,6406;12,7280283;0;0;0
2,900001526;74,69999695;50,24999866;136,4415298;1,799995422;0,6504;75,6862793;60;140;1794;24,77000046;37;0,5962;12,70883274;0;0;0
3,199996948;75,59999847;50,57999865;146,7006143;0,900001526;0,7992;78,03921509;60;138;1794;24,86000061;37;0,6167;12,68766785;0;0;0
3;77,40000153;50,93999869;158,2987184;1,800003052;0,8056;74,11764526;60;141;1824;26,15999985;38;0,5666;12,67325115;0;0;0
3;78,29999542;51,32999865;170,5658681;0,899993896;0,7017;77,64705658;60;141;1863;24,98999977;38;0,5598;12,65660572;0;0;0
3,200000763;80,09999847;51,71999868;183,9514615;1,800003052;0,7727;75,29412079;61;139;1886;26,61000061;38;0,4279;12,64483356;0;0;0
2,900001526;81;52,12499873;197,8951325;0,900001526;0,8453;77,64705658;61;143;1923;25,79999924;39;0,4172;12,63058949;0;0;0
2,799999237;81;52,55999877;211,7038033;0;1,1036;75,29412079;61;143;1955;27,37999916;39;0,469;12,62001324;0;0;0
2,799999237;81,90000153;53,02499879;226,0392043;0,900001526;1,077;76,07843018;61;145;1970;26,52000046;40;0,3355;12,60709858;0;0;0
3,899997711;84,59999847;53,54999879;242,6567887;2,699996948;1,2072;76,07843018;61;142;1988;27,12999916;40;0,2911;12,59611511;0;0;0
3,799999237;84,59999847;54,07499879;258,7137799;0;1,1968;74,11764526;62;143;2013;26,27000046;40;0,1995;12,58324528;0;0;0
3,400001526;85,5;54,61499882;275,1389337;0,900001526;1,2676;70,98039246;62;137;2023;24,21999931;39;0,0194;12,56288147;0;0;0
3,5;86,3999939;55,18499877;291,8331655;0,899993896;1,3205;67,05882263;63;134;2037;25,37999916;38;0,0123;12,56455421;0;0;0
2,899997711;87,29999542;55,7849987;308,6921451;0,900001526;1,508;68,62744904;63;133;2059;23,82999992;38;0,1009;12,55104828;0;0;0
2,400001526;87,29999542;56,36999868;324,960099;0;1,4554;68,62744904;63;132;2071;24,27000046;37;0,1516;12,53126907;0;0;0
2,399997711;88,19999695;56,96999868;341,4712834;0,900001526;1,4335;69,01960754;63;134;2082,5;25,29999924;37;0,0616;12,51251125;0;0;0
2,400001526;89,09999847;57,59999866;358,0199951;0,900001526;1,5475;69,01960754;64;134;2099,5;24,27000046;37;0,1994;12,4906435;0;0;0
2;89,09999847;58,24499868;373,536071;0;1,4155;69,80392456;64;134;2107,5;25,19000053;37;0,1235;12,46955395;0;0;0
0,600002289;89,09999847;58,87499866;388,4510539;0;1,604;76,47058868;64;144;2113,5;29,62999916;37;0,2258;12,46332169;0;0;0
0,600002289;90;59,5349987;403,2104449;0,900001526;1,5299;76,07843018;65;146;2136;29,62999916;39;0,2115;12,46332169;0;0;0
0,099998474;90,8999939;60,2249986;417,6934234;0,899993896;1,5933;76,47058868;65;148;2145,5;29,07999992;41;0,3078;12,45462704;0;0;0
-0,200000763;90,8999939;60,9149985;431,2080632;0;1,6227;75,6862793;65;149;2157;29,36000061;42;0,2568;12,44861698;0;0;0
0,300003052;91,79999542;61,60499846;445,0174157;0,900001526;1,646;75,6862793;65;146;2165,5;29,98999977;43;0,252;12,45049953;0;0;0
0,599998474;91,79999542;62,32499841;457,0768025;0;1,5801;75,6862793;66;150;2165,5;29,04999924;43;0,1683;12,43806171;0;0;0
1,000003815;91,79999542;63,05999839;467,6271632;0;1,6195;76,47058868;66;147;2180,5;30,07999992;44;0,1782;12,42624378;0;0;0
1,400001526;92,69999695;63,83999837;476,9078394;0,900001526;1,6085;76,47058868;66;147;2183,5;30,02000046;44;0,1947;12,41516876;0;0;0
2,299999237;92,69999695;64,66499837;483,1121166;0;1,6081;76,47058868;66;150;2190;30,40999985;44;0,2067;12,40563679;0;0;0
2,700000763;93,59999847;65,54999835;486,6086181;0,900001526;1,5847;76,86274719;66;150;2197,5;29,79999924;45;0,1395;12,39571667;0;0;0
2,799995422;93,59999847;66,49499836;485,1238464;0;1,7764;75,29412079;67;149;2206,5;30,44000053;45;0,2448;12,38585472;0;0;0
3,300003052;93,59999847;67,48499832;478,9019509;0;1,679;76,07843018;67;152;2226;30,37999916;46;0,2686;12,37576771;0;0;0
3,5;94,5;68,51999836;469,3185533;0,900001526;1,6381;76,07843018;67;150;2226,5;29,86000061;46;0,3268;12,36379242;0;0;0
3,900001526;94,5;69,58499839;455,2334786;0;1,6973;74,50980377;68;149;2237;29,94000053;46;0,4678;12,36536407;0;0;0
3,899997711;95,3999939;70,64999828;440,7909939;0,899993896;1,6817;74,50980377;68;146;2244;28,73999977;45;0,433;12,39029598;0;0;0
3,399993896;95,3999939;71,68499819;426,4395764;0;1,4852;74,50980377;68;143;2241;28,27000046;44;0,3014;12,37711811;0;0;0
3,599998474;95,3999939;72,71999811;409,9093965;0;1,3782;71,76470947;68;141;2253,5;27,69000053;43;0,1962;12,35697937;0;0;0
3,199996948;95,3999939;73,76999804;389,9522742;0;1,4945;72,54901886;69;140;2249,5;27,21999931;43;0,2111;12,33478832;0;0;0
3,5;95,3999939;74,81999798;367,7527793;0;1,5735;72,54901886;69;140;2243,5;27,52000046;43;0,2241;12,31348991;0;0;0
4,600006104;96,29999542;75,86999791;345,2329489;0,900001526;1,6362;70,58823395;69;138;2243,5;25,36000061;42;0,1472;12,28622055;0;0;0
4,599998474;95,3999939;76,87499784;322,4978031;-0,900001526;1,5663;69,41176605;69;132;2247;25,29999924;41;0,1179;12,2607832;0;0;0
4,5;95,3999939;77,87999776;297,7083695;0;2,0372;66,27451324;70;131;2233,5;25,19000053;41;0,1678;12,2347517;0;0;0
4;95,3999939;78,83999767;274,746471;0;1,9288;65,88235474;70;130;2232;24,90999985;40;0,2008;12,21024036;0;0;0
4,100006104;94,5;79,73999767;253,1647804;-0,899993896;2,0408;65,49019623;70;130;2223,5;24,90999985;39;0,305;12,21024036;0;0;0
4,300003052;94,5;80,59499772;233,4838399;0;2,2337;62,35294342;70;129;2214,5;25,07999992;39;0,5045;12,18565655;0;0;0
4,199996948;94,5;81,41999772;214,5941403;0;2,3125;61,17647171;71;129;2215;24,32999992;39;0,6048;12,15742111;0;0;0
4,200004578;94,5;82,19999777;197,6033607;0;2,3351;73,72549438;71;148;2209;31,54999924;39;0,5882;12,15079975;0;0;0
4,199996948;93,59999847;82,94999777;180,0991245;-0,900001526;2,3268;78,03921509;71;151;2208,5;29,54999924;43;0,5843;12,1388979;0;0;0
3,399993896;93,59999847;83,69999777;161,4508205;0;2,3274;76,47058868;72;153;2208,5;31,62999916;45;0,4772;12,13239098;0;0;0
3,599998474;93,59999847;84,41999779;143,7900748;0;2,2785;76,47058868;72;152;2213,5;30,37999916;47;0,4727;12,12367535;0;0;0
4,300003052;94,5;85,10999781;128,4019068;0,900001526;2,2279;76,07843018;72;152;2208;31,23999977;47;0,4657;12,11148548;0;0;0
4,5;94,5;85,75499783;114,9126631;0;2,3092;76,07843018;73;152;2214;30,96999931;48;0,5302;12,09786892;0;0;0
4,599998474;94,5;86,35499783;103,2523268;0;2,3265;77,64705658;73;152;2225,5;30,44000053;48;0,5774;12,08295918;0;0;0
4,300003052;94,5;86,92499784;92,54019304;0;2,2779;76,86274719;73;152;2229;31,29999924;48;0,5667;12,0707922;0;0;0
4;94,5;87,44999784;83,53066145;0;2,3267;77,64705658;73;154;2231;31,23999977;49;0,6946;12,05841923;0;0;0
4,799995422;94,5;87,92999789;76,12076295;0;2,3928;77,64705658;73;153;2230;31,11000061;49;0,6566;12,04545975;0;0;0
5;94,5;88,37999789;69,57212082;0;2,4106;77,2549057;74;154;2236,5;31,69000053;49;0,6979;12,03800583;0;0;0
4,600006104;94,5;88,81499786;63,2484034;0;2,3249;77,2549057;74;153;2238,5;30,46999931;50;0,7627;12,03192329;0;0;0
4,800003052;94,5;89,26499786;55,88976129;0;2,1386;77,2549057;74;153;2242;31,61000061;49;0,6757;12,03086281;0;0;0
4,400001526;94,5;89,69999784;48,78304394;0;2,2504;77,2549057;75;153;2238,5;31,12999916;50;0,8057;12,05195618;0;0;0
4,399993896;95,3999939;90,11999779;42,70941552;0,899993896;2,2488;77,64705658;75;151;2240;31,02000046;50;0,8748;12,08990574;0;0;0
4,400001526;95,3999939;90,50999769;37,46226372;0;1,8395;76,47058868;75;153;2247,5;31,71999931;50;0,8016;12,08953857;0;0;0
